CLIENTE,RAZÓN SOCIAL,RFC,GRUPO,TIPO DE NEGOCIO,FECHA ALTA,SECTOR ECONÓMICO,SUBSECTOR ECONÓMICO,TIPO DE VENTA,CONTADO ESPECIAL,FECHA ALTA CRÉDITO,CRÉDITO,FECHA INICIO COBERTURA SEGURO,MONTO COBERTURA SEGURO,EMPRESA COBERTURA SEGURO,PLAZO,INTERÉS,ESTATUS,EMPRESA REGISTRO,SUCURSAL REGISTRO,PRODUCTO,DIRECCIÓN FISCAL,VENDEDOR(ES),TELÉFONO(S),GARANTÍA,IMPORTE FIANZA,IMPORTE PAGARÉ,IMPORTE CONTRATO,IMPORTE FILIAL,IMPORTE DISCRECIONAL,FECHA INICIO FIANZA,FECHA FIN FIANZA,FECHA INICIO PAGARÉ,FECHA FIN PAGARÉ,FECHA INICIO CONTRATO,FECHA FIN CONTRATO,FIANZA,FECHA VENC. FIANZA,
3858,SERVICIOS REFRIGERADOS INTERNACIONALES,SRI970114845,,Distribuidora,06/07/2022,TRANSPORTE,CARGA,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,Silao, DIESEL AUTOMOTRIZ PETROIL," TRANSPORTISTAS #407 JULIAN DE OBREGON C.P. 37290 León, Guanajuato, México",PETROSMART - Silao - JULIO CESAR RAMIREZ VAZQUEZ,"4646560177,",,,,undefined,,,,,,,undefined,undefined,,,
1746,SERVICIOS REVOLUCION,SRE9904162I4,SUGASO,Asociados,29/10/2018,ENERGETICO,GASOLINERAS,Credito,NO,31/10/2018,"$6,000,000.00",,$0.00,Abastecedora,21,%0.10000000149,Activo,Abastecedora,Culiacan," DIESEL AUTOMOTRIZ PETROIL, GASOLINA 87 OCTANOS, GASOLINA 91 OCTANOS"," AV. REVOLUCION #176 MIGUEL HIDALGO C.P. 80090 Culiacán, Sinaloa, México",ABACOM - Culiacan - AMADO SABAS GUZMAN REYNAUD,"6671510283,",",Pagare,,",,"$6,000,000.00",undefined,,,,,22/10/2025,22/10/2028,undefined,undefined,,,
3201,SERVICIOS SACH GAS,SSG110622NN2,SACH,Asociados,01/06/2021,ENERGETICO,GASOLINERAS,Credito,SI,02/06/2021,"$1,200,000.00",,$0.00,Abastecedora,1,%0,Activo,Abastecedora,Culiacan," DIESEL AUTOMOTRIZ PETROIL, GASOLINA 87 OCTANOS, GASOLINA 91 OCTANOS"," BLVD. DIEGO VALADEZ ORIENTE #1097 LA LIMA C.P. 80040 Culiacán, Sinaloa, México",ABACOM - Culiacan - AMADO SABAS GUZMAN REYNAUD,"6677170813,",",,Discrecional,",,,undefined,,"$1,200,000.00",,,,,undefined,undefined,,,
4515,SERVICIOS SCDJ SI,SSS140303MC7,,Distribuidora,18/07/2023,ENERGETICO,GASOLINERAS,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Guadalajara," DIESEL AUTOMOTRIZ PETROIL, GASOLINA 87 OCTANOS, GASOLINA 91 OCTANOS"," ADOLF B HORN #7900 SANTA CRUZ DEL VALLE C.P. 45655 Tlajomulco de Zúñiga, Jalisco, México",ABACOM - Guadalajara - FRANCISCO RUBEN RAMOS MATA,"3338419910,",,,,undefined,,,,,,,undefined,undefined,,,
2129,SERVICIOS SINALOA,SSI651204AX7,MIRNA,Asociados,06/09/2019,ENERGETICO,GASOLINERAS,Credito,NO,20/09/2019,"$2,500,000.00",,$0.00,Abastecedora,30,%0.10000000149,Activo,Abastecedora,Culiacan," DIESEL AUTOMOTRIZ PETROIL, GASOLINA 87 OCTANOS, GASOLINA 91 OCTANOS"," BOULEVARD FRANCISCO I. MADERO #505 CENTRO C.P. 80000 Culiacán, Sinaloa, México",ABACOM - Culiacan - AMADO SABAS GUZMAN REYNAUD,"6677802371,","Fianza,,,","$2,500,000.00",,undefined,,,01/10/2025,30/09/2026,,,undefined,undefined,"$2,500,000.00",30/09/2026,
6020,SERVICIOS TECNICOS INTEGRALES DE INGENIERIA,STI0507149ZA,,GasPetroil,25/07/2024,ENERGETICO,GAS LP,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,NAVOJOA GAS LP,," MORELOS #5 SAN LUIS HUEXOTLA C.P. 56220 Texcoco, México, México",PETROSMART - NAVOJOA GAS LP - AMADO SABAS GUZMAN REYNAUD,"6441007307,",,,,undefined,,,,,,,undefined,undefined,,,
3675,SERVICIOS TERRESTRES AR DE MEXICO,STA1606294QA,,Distribuidora,15/03/2022,TRANSPORTE,CARGA,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Tijuana, DIESEL AUTOMOTRIZ PETROIL," AEROPUERTO #6 EJIDO TAMPICO C.P. 22426 Tijuana, Baja California, México",ABACOM - Tijuana - JORGE ALVAREZ GONZALEZ,"6646412229,",,,,undefined,,,,,,,undefined,undefined,,,
2936,SERVICIOS URBANOS Y SUBURBANOS XINANTECATL,SUS810803QN0,,Distribuidora,05/01/2021,TRANSPORTE,TRANSPORTE DE PERSONAL,Credito,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,Salamanca, DIESEL AUTOMOTRIZ PETROIL," CRISTOBAL COLON #212 NO ESPECIFICADA C.P. 51350 Zinacantepec, México, México",PETROSMART - Silao - AMADO SABAS GUZMAN REYNAUD,"7222180226,Cel: 72231",,,,undefined,,,,,,,undefined,undefined,,,
3037,SERVICIOS USE,SUS120503HR5,USE,Asociados,12/03/2021,ENERGETICO,GASOLINERAS,Credito,SI,23/03/2021,"$1,200,000.00",,$0.00,Abastecedora,1,%0,Activo,Abastecedora,Culiacan," DIESEL AUTOMOTRIZ PETROIL, GASOLINA 87 OCTANOS, GASOLINA 91 OCTANOS"," BLVD. MIGUEL TAMAYO ESPONOZA DE LOS MONTERO #2376 COUNTRY TRES RIOS C.P. 80107 Culiacán, Sinaloa, México",ABACOM - Culiacan - AMADO SABAS GUZMAN REYNAUD,"6673450431,",",Pagare,,",,"$1,200,000.00",undefined,,,,,27/11/2025,27/11/2028,undefined,undefined,,,
6244,SERVICIOS Y ANCLAJES DEL NORTE,SAN171208QH8,,Distribuidora,04/10/2024,INDUSTRIA,AUTOMOTRIZ,Credito,NO,07/10/2024,"$750,000.00",07/10/2024,"$750,000.00",Abastecedora,30,%0.125,Activo,Abastecedora,Gomez Palacio, DIESEL AUTOMOTRIZ PETROIL," . #KM7 CARRETERA VIA CORTA PARRAL-CHIHUAHUA C.P. 33900 Chihuahua, Chihuahua, México",ABACOM - Gomez Palacio - Sayra Michelle López Conchas,"6275210458,",,,,undefined,,,,,,,undefined,undefined,,,
2506,SERVICIOS Y COMBUSTIBLES EL REAL,SCR020513MX3,HORIZON,Asociados,31/03/2020,ENERGETICO,GASOLINERAS,Credito,NO,04/05/2026,"$2,700,000.00",,$0.00,Abastecedora,30,%0,Activo,Abastecedora,Culiacan,," AVENIDA CALZADA DE LAS AMERICAS #2683 VILLA UNIVERSIDAD C.P. 80010 Culiacán, Sinaloa, México",ABACOM - Culiacan - AMADO SABAS GUZMAN REYNAUD,"4345678908,",,,,undefined,,,,,,,undefined,undefined,,,
7779,SERVICIOS Y CONSTRUCCIONES ARNO,SCA951209QL4,,Distribuidora,09/12/2025,CONSTRUCCION,CONSTRUCTORA/DESARROLLADOR,Credito,NO,14/01/2026,"$750,000.00",14/01/2026,"$750,000.00",Abastecedora,21,%0.125,Activo,Abastecedora,Tijuana,," VIA RAPIDA PTE #15035 CHIHUAHUA LA MESA C.P. 22114 Tijuana, Baja California, México",ABACOM - Tijuana - LUIS XAVIER HERNANDEZ PACHECO,"6644403210,",,,,undefined,,,,,,,undefined,undefined,,,
4824,SERVICIOS Y CONTRATACIONES DEL GOLFO,SCG051018UJ6,,Distribuidora,28/11/2023,PESCA,SARDINAS,Credito,NO,30/11/2023,"$250,000.00",,$0.00,Abastecedora,30,%0,Activo,Abastecedora,Ciudad Obregon, DIESEL AUTOMOTRIZ PETROIL," CALZADA FRANCISCO VILLA NUEVA CASTELO #SN PARQUE INDUSTRIAL C.P. 85065 Cajeme, Sonora, México",ABACOM - Ciudad Obregon - RENE COTA VALENZUELA,"6622260493,",,,,undefined,,,,,,,undefined,undefined,,,
4833,SERVICIOS Y DERIVADOS MEZA,SDM1612235H3,,Distribuidora,30/11/2023,COMERCIO,TIENDAS DE AUTOSERVICIO,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Tijuana, DIESEL AUTOMOTRIZ PETROIL," 20 DE NOVIEMBRE #12217 20 DE NOVIEMBRE C.P. 22100 Tijuana, Baja California, México",ABACOM - Tijuana - LUIS XAVIER HERNANDEZ PACHECO,"6642552404,",,,,undefined,,,,,,,undefined,undefined,,,
1599,SERVICIOS Y LOGISTICA EBA,SLE1205297T4,AZUL Y BLANCO,Distribuidora,17/07/2018,TRANSPORTE,TRANSPORTE DE PERSONAL,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Tijuana," DIESEL AUTOMOTRIZ PETROIL, DIESEL MARINO PETROIL, DIESEL AUTOMOTRIZ PETROIL"," COMETA #10007 PUESTA DEL SOL C.P. 22504 Tijuana, Baja California, México | PENSADOR MEXICANO #4401 LOS ALTOS C.P. 22536 Tijuana, Baja California, México",ABACOM - Tijuana - JORGE ALVAREZ GONZALEZ,"664,--",,,,undefined,,,,,,,undefined,undefined,,,
6204,SERVICIOS Y LOGISTICA TORVE,SLT201202B2A,,Distribuidora,23/09/2024,TRANSPORTE,CARGA,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,Silao,," CAMINO REAL #10  c LA LAGUNA C.P. 47410 Lagos de Moreno, Jalisco, México",PETROSMART - Silao - MIGUEL ANGEL ZERMEÑO FONSECA,"4772018315,",,,,undefined,,,,,,,undefined,undefined,,,
6591,SERVICIOS Y LUBRICANTES BOULEVARD,SLB090526TG2,,Distribuidora,21/01/2025,ENERGETICO,GASOLINERAS,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Ciudad Obregon," DIESEL AUTOMOTRIZ PETROIL, GASOLINA 87 OCTANOS, GASOLINA 91 OCTANOS"," CARRETERA ESPERANZA HORNOS KM 14.5 #SN OTRA NO ESPECIFICAA EN EL CATALOGO C.P. 85213 Cajeme, Sonora, México",ABACOM - Ciudad Obregon - JOSE CARLOS PEREZ GARCIA,"6441145342,",,,,undefined,,,,,,,undefined,undefined,,,
8219,SERVICIOS Y LUBRICANTES FORGAS,SLF0403302C4,,Distribuidora,22/04/2026,ENERGETICO,GASOLINERAS,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Ciudad Obregon,," MIGUEL HIDALGO #401 CIUDAD OBREGON CENTRO C.P. 85000 Cajeme, Sonora, México",ABACOM - Ciudad Obregon - JOSE CARLOS PEREZ GARCIA,"0000000000,",,,,undefined,,,,,,,undefined,undefined,,,
7923,SERVICIOS Y PRODUCTOS INDUSTRIALES BYH DE MEXICO,SPI250617RH0,,GasPetroil,03/02/2026,ENERGETICO,GAS LP,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,NAVOJOA GAS LP,," CUAUHTEMOC #506 Númer CONSTITUCION C.P. 85820 Navojoa, Sonora, México",PETROSMART - NAVOJOA GAS LP - AMADO SABAS GUZMAN REYNAUD,"6621710288,",,,,undefined,,,,,,,undefined,undefined,,,
6345,SERVICIOS Y TECNOLOGIAS ESPECIALIZADAS PARA LA GESTION DEL AGUA,STE1703011LA,,Distribuidora,31/10/2024,AGROINDUSTRIA,,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Villahermosa,," 35-A #606 FATIMA C.P. 24110 Carmen, Campeche, México",ABACOM - Villahermosa - ANGEL ALFREDO HERNANDEZ DIAZ,"9331139076,",,,,undefined,,,,,,,undefined,undefined,,,
881,SERVICIOS Y TRANSPORTACION PERLA SA DE CV,STP9304074PA,,Distribuidora,23/10/2014,TRANSPORTE,CARGA,Credito,NO,13/10/2017,"$1,500,000.00",17/05/2016,"$750,000.00",Abastecedora,15,%0.1,Activo,Abastecedora,Mazatlan, DIESEL AUTOMOTRIZ PETROIL,,ABACOM - Guadalajara - FRANCISCO RUBEN RAMOS MATA,"3242432539,--",,,,undefined,,,,,,,undefined,undefined,,,
883,"SERVICIOS Y TRANSPORTES DE TECATE, S. DE R. L. DE C. V.",STT061019N89,,Distribuidora,25/02/2016,TRANSPORTE,,Credito,NO,13/10/2017,"$500,000.00",,"$500,000.00",Abastecedora,15,%0.10000000149,Activo,Abastecedora,Tijuana, DIESEL AUTOMOTRIZ PETROIL," AV ARCADIO AMAYA #405  MILITAR C.P. 21470 Tecate, Baja California, México | PRIMERA #7 EJIDO FRANCISCO VILLA C.P. 22236 Tijuana, Baja California, México",,",6656544821",,,,undefined,,,,,,,undefined,undefined,,,
3209,SERVICIOS Y TRANSPORTES DON MANUEL SA DE CV,STD160816D44,,Distribuidora,03/06/2021,TRANSPORTE,CARGA,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Gomez Palacio, DIESEL AUTOMOTRIZ PETROIL," PRIMAVERA #1 COLOTLAN CENTRO C.P. 46200 Colotlán, Jalisco, México","ABACOM - Guadalajara - MIGUEL HUMBERTO LOPEZ ALATORRE, ABACOM - Gomez Palacio - JOSE FRANCISCO GONZALEZ RIOJAS","8710000000,-",,,,undefined,,,,,,,undefined,undefined,,,
5108,SERVICIOS Y TRANSPORTES ESPECIALES ROOT,STE190813K29,MED CER,Distribuidora,08/02/2024,CONSTRUCCION,CONSTRUCTORA/DESARROLLADOR,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Monterrey, DIESEL AUTOMOTRIZ PETROIL," SAN JOSE DE LOS REYNOSO #314 FATIMA C.P. 20130 Aguascalientes, Aguascalientes, México",ABACOM - Monterrey - Sayra Michelle López Conchas,"5281362443,",,,,undefined,,,,,,,undefined,undefined,,,
7874,SERVICIOS Y TRANSPORTES JUNIOR'S DE TECATE,STJ080220E16,,Distribuidora,12/01/2026,TRANSPORTE,AUTOBUSES PASAJEROS,Credito,NO,27/01/2026,"$600,000.00",27/01/2026,"$600,000.00",Abastecedora,30,%0.125,Activo,Abastecedora,Tijuana, DIESEL AUTOMOTRIZ PETROIL," A #1020 ENCANTO SUR C.P. 21440 Tecate, Baja California, México",ABACOM - Tijuana - LUIS XAVIER HERNANDEZ PACHECO,"6653932152,",,,,undefined,,,,,,,undefined,undefined,,,
3357,SERVIDIESEL MALDONADO,SMA140227DAA,,Distribuidora,28/07/2021,TRANSPORTE,COMBUSTIBLES,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Guadalajara," DIESEL AUTOMOTRIZ PETROIL, DIESEL DE ULTRA BAJO EN AZUFRE (DUBA), DIESEL AUTOMOTRIZ PETROIL, DIESEL DE ULTRA BAJO EN AZUFRE (DUBA)"," AV.FUENTES DE  SATELITE #88 SANTA  CRUZ  DEL  MONTE C.P. 53110 Naucalpan de Juárez, México, México","ABACOM - Guadalajara - FRANCISCO RUBEN RAMOS MATA, ABACOM - Los Mochis - FRANCISCO RUBEN RAMOS MATA, ABACOM - Mazatlan - FRANCISCO RUBEN RAMOS MATA, ABACOM - Mexicali - FRANCISCO RUBEN RAMOS MATA, ABACOM - Monterrey - FRANCISCO RUBEN RAMOS MATA, ABACOM - Gomez Palacio - FRANCISCO RUBEN RAMOS MATA, ABACOM - Silao - FRANCISCO RUBEN RAMOS MATA, ABACOM - Villahermosa - FRANCISCO RUBEN RAMOS MATA, ABACOM - MERIDA - ANGEL GARCIA RANGEL, ABACOM - Tijuana - LUIS XAVIER HERNANDEZ PACHECO, ABACOM - La Paz - GILBERTO VALDEZ ROCHIN, PETROSMART - Los Mochis - FRANCISCO RUBEN RAMOS MATA, PETROSMART - Silao - FRANCISCO RUBEN RAMOS MATA, PETROSMART - MERIDA - ANGEL GARCIA RANGEL","5580544286,",,,,undefined,,,,,,,undefined,undefined,,,
6121,SERVIECOLOGICOS,SER050503M32,,Distribuidora,22/08/2024,ENERGETICO,GASOLINERAS,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,Manzanillo,," KM 4.5 CARRETERA STA ROSA LA BARCA #1515 EL SACRIFICIO C.P. 45860 Ixtlahuacán de los Membrillos, Jalisco, México",PETROSMART - Manzanillo - JESUS ALBERTO ARMENDARIZ ARMENDARIZ,"3141384445,",,,,undefined,,,,,,,undefined,undefined,,,
1616,Servigas El Nocturnal SA de CV,SNO991222686,WINDSTAR,Distribuidora,31/07/2018,ENERGETICO,,Credito,NO,31/07/2018,"$3,000,000.00",,$0.00,Abastecedora,7,%0.1,Activo,Abastecedora,Hermosillo," DIESEL AUTOMOTRIZ PETROIL, GASOLINA 87 OCTANOS"," PERIFERICO #28 Y GRIEGA C.P. 83295 Hermosillo, Sonora, México",ABACOM - Hermosillo - AMADO SABAS GUZMAN REYNAUD,",",,,,undefined,,,,,,,undefined,undefined,,,
856,SERVIGRUAS DE MAZATLAN,SMA080716KU2,SERVIGRUAS,Distribuidora,06/12/2012,TRANSPORTE,CARGA,Credito,NO,13/10/2017,"$250,000.00",,"$500,000.00",Abastecedora,20,%0.10000000149,Activo,Abastecedora,Mazatlan, DIESEL AUTOMOTRIZ PETROIL," ANGOSTURA #2101 FOVISSSTE PLAYA  AZUL C.P. 82138 Mazatlán, Sinaloa, México",ABACOM - Mazatlan - Edith Rocxeira Zuñiga Rendon,"6699182515,",,,,undefined,,,,,,,undefined,undefined,,,
6492,SERVIN EXPRESS,SEX230209928,,Distribuidora,18/12/2024,TRANSPORTE,CARGA,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Mexicali, DIESEL AUTOMOTRIZ PETROIL," CARRETERA AL AEROPUERTO #KM 12 MARIANO ABASOLO C.P. 21600 Mexicali, Baja California, México",ABACOM - Mexicali - FRANCISCO JAVIER FELIX MEZA,"6862807168,",,,,undefined,,,,,,,undefined,undefined,,,
3134,SERVITEC LOGISTICS SRL DE CV,SLO201228FV9,,Distribuidora,27/04/2021,TRANSPORTE,CARGA,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,Salamanca,," DE LA CONQUISTA #343 LAS AMALIAS C.P. 37438 León, Guanajuato, México","PETROSMART - Salamanca - ALEJANDRO CHAVEZ DELGADO, PETROSMART - Silao - ALEJANDRO CHAVEZ DELGADO","4774960077,",,,,undefined,,,,,,,undefined,undefined,,,
7789,SERVITRANSPORTES METROPOLITANOS,SME131213848,,Distribuidora,11/12/2025,TRANSPORTE,,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Guadalajara,," CARRETERA VALLARTA #641 SAN JUAN DE OCOTAN C.P. 45019 Zapopan, Jalisco, México",ABACOM - Guadalajara - HUMBERTO RICARDO CARRILLO LOPEZ,"3338143331,",,,,undefined,,,,,,,undefined,undefined,,,
7985,SETRAMEX CARGO,SCA210118CC9,,Distribuidora,23/02/2026,TRANSPORTE,CARGA,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,Manzanillo,," AURELIO ANAYA PEREZ #275 Ciudad industrial C.P. 27019 Torreón, Coahuila de Zaragoza, México",PETROSMART - Manzanillo - PORFIRIO NARANJO ESPINOZA,"3141322224,",,,,undefined,,,,,,,undefined,undefined,,,
2606,SETRAMEX TRANSPORTES,STR160531278,,Distribuidora,15/06/2020,CONSTRUCCION,CONSTRUCTORA/DESARROLLADOR,Credito,NO,15/06/2020,"$2,000,000.00",,$0.00,Abastecedora,15,%0.10000000149,Activo,Abastecedora,Culiacan," DIESEL AUTOMOTRIZ PETROIL, DIESEL DE ULTRA BAJO EN AZUFRE (DUBA), DIESEL AUTOMOTRIZ PETROIL"," BOULEVARD LAS QUINTAS #505 SANTA BARBARA C.P. 27105 Torreón, Coahuila de Zaragoza, México","ABACOM - Culiacan - AMADO SABAS GUZMAN REYNAUD, ABACOM - Gomez Palacio - AMADO SABAS GUZMAN REYNAUD, ABACOM - Ciudad Obregon - AMADO SABAS GUZMAN REYNAUD, ABACOM - Hermosillo - MANUEL ALEJANDRO MUNGUIA DEL MORAL, ABACOM - Monterrey - JESUS IGNACIO ARAMBULA GARCIA, PETROSMART - Manzanillo - PORFIRIO NARANJO ESPINOZA, PETROSMART - Silao - MARTIN GONZALEZ ENRIQUEZ","8717506345,-",,,,undefined,,,,,,,undefined,undefined,,,
6814,SETRASCO,SET1607077Z4,,GasPetroil,20/03/2025,ENERGETICO,GAS LP,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,NAVOJOA GAS LP,," AVE. MELCHOR OCAMPO #EDIFICIO 5 FRACC. LAS PALMAS C.P. 60950 Lázaro Cárdenas, Michoacán de Ocampo, México",PETROSMART - NAVOJOA GAS LP - AMADO SABAS GUZMAN REYNAUD,"7531069242,",,,,undefined,,,,,,,undefined,undefined,,,
6227,SETREP,SET100215789,,Distribuidora,27/09/2024,TRANSPORTE,AUTOBUSES PASAJEROS,Credito,NO,27/11/2024,"$500,000.00",21/10/2024,"$700,000.00",Abastecedora,30,%0.125,Activo,Abastecedora,Hermosillo, DIESEL DE ULTRA BAJO EN AZUFRE (DUBA)," AVENIDA ENRIQUE OLIVER #39 PALO VERDE C.P. 83280 Hermosillo, Sonora, México",ABACOM - Hermosillo - MANUEL ALEJANDRO MUNGUIA DEL MORAL,"6623016743,",,,,undefined,,,,,,,undefined,undefined,,,
2381,SETTEPI DE ORIENTE,SOR980126IK9,TRAXION,Distribuidora,17/01/2020,TRANSPORTE,TRANSPORTE DE PERSONAL,Credito,NO,17/01/2020,"$3,000,000.00",08/02/2020,"$3,000,000.00",Abastecedora,30,%0,Activo,Abastecedora,Tijuana, DIESEL AUTOMOTRIZ PETROIL," CARRETERA A BAHIA KINO KM 12.2 #INT 500 M LA MANGA C.P. 83220 Hermosillo, Sonora, México","ABACOM - Tijuana - AMADO SABAS GUZMAN REYNAUD, ABACOM - Monterrey - CESAR RUBEN SOTO ORTEGA","5591082255,-, -, -, -",,,,undefined,,,,,,,undefined,undefined,,,
1040,SETVAC SA DE CV ,SET141204PX2,,Distribuidora,18/04/2017,ACUACULTURA,,Credito,NO,13/10/2017,"$250,000.00",13/03/2017,"$600,000.00",Abastecedora,15,%0.10000000149,Activo,Petro Smart,Salamanca," DIESEL MARINO PETROIL, DIESEL AUTOMOTRIZ PETROIL"," CARRETERA FEDERAL IRAPUATO LA PIEDAD  #KM 27.5 LOS PINOS C.P. 36970 Abasolo, Guanajuato, México","PETROSMART - Salamanca - JUAN MANUEL FLORES NAVARRO, PETROSMART - Silao - JUAN MANUEL FLORES NAVARRO",",",,,,undefined,,,,,,,undefined,undefined,,,
7286,SG ACEROS Y METALES,SAM240415ID4,,GasPetroil,11/07/2025,ENERGETICO,GAS LP,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,HERMOSILLO GAS LP,," FLORIDA #600 no especificada C.P. 20908 Jesús María, Aguascalientes, México","PETROSMART - NAVOJOA GAS LP - AMADO SABAS GUZMAN REYNAUD, PETROSMART - HERMOSILLO GAS LP - AMADO SABAS GUZMAN REYNAUD, PETROSMART - EMPALME SONORA GAS LP - AMADO SABAS GUZMAN REYNAUD","4494130918,",,,,undefined,,,,,,,undefined,undefined,,,
2725,SHAILA MARÍA RAMOS VALENCIA,RAVS910302KB8,AUTOBUSES AD,Distribuidora,05/09/2020,TRANSPORTE,AUTOBUSES PASAJEROS,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Mazatlan," DIESEL MARINO PETROIL, DIESEL AUTOMOTRIZ PETROIL"," Rioja #3202 Villa Residencial del Rey C.P. 82164 Mazatlán, Sinaloa, México","ABACOM - Mazatlan - AMADO SABAS GUZMAN REYNAUD, ACP - Mazatlan - AMADO SABAS GUZMAN REYNAUD","6699867878,",,,,undefined,,,,,,,undefined,undefined,,,
5585,SHANGHAI RESOURCES,SRE1909054K1,,Distribuidora,27/04/2024,TRANSPORTE,CARGA,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,Manzanillo,," TORREMOLINO #3 COLINAS DE SANTIAGO C.P. 28863 Manzanillo, Colima, México",PETROSMART - Manzanillo - JESUS ALBERTO ARMENDARIZ ARMENDARIZ,"1381455555,",,,,undefined,,,,,,,undefined,undefined,,,
7929,SHANTALIA,SHA200225672,,Distribuidora,04/02/2026,ACUACULTURA,,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Los Mochis,," MISION SANTOS TOMAS #3839 FRAXX. LAS MISIONES C.P. 81290 Ahome, Sinaloa, México",ABACOM - Los Mochis - JESUS ENRIQUE SALDAÑA ACOSTA,"0000000000,",,,,undefined,,,,,,,undefined,undefined,,,
7054,SHERPA EXPLORATIONS LIMITED PARTNERSHIP,XEXX010101000,,Distribuidora,13/05/2025,TURISMO,TURISMO YATES,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,La Paz,," DOUGLAS #SN VICTORIA STREET C.P. 0 Douglas, Douglas, Gran bretaña",ABACOM - La Paz - GILBERTO VALDEZ ROCHIN,"1212121212,",,,,undefined,,,,,,,undefined,undefined,,,
8274,SHIER AVIATION CORPORATION DBA CORPORATE HELICOPTERS,XEXX010101000,,Distribuidora,11/05/2026,TURISMO,TRANSPORTE DE TURISMO,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Tijuana,," JOHN J. MONTGOMERY DRA SUITE 1 #3753 MONTGOMERY C.P. 9212 SAN DIEGO, CALIFORNIA, Estados Unidos",ABACOM - Tijuana - LUIS XAVIER HERNANDEZ PACHECO,"8585055650,",,,,undefined,,,,,,,undefined,undefined,,,
6419,SHIFTIN LOGISTICS CENTER,SLC2303139V5,,Distribuidora,26/11/2024,TRANSPORTE,CARGA,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,Manzanillo, DIESEL AUTOMOTRIZ PETROIL," OCEANO PACIFICO #19 VALLE DE LAS GARZAS C.P. 28219 Manzanillo, Colima, México",PETROSMART - Manzanillo - JESUS ALBERTO ARMENDARIZ ARMENDARIZ,"3141384555,",,,,undefined,,,,,,,undefined,undefined,,,
5857,SHOMER DE B.C,SBC210304G85,,Distribuidora,13/06/2024,TRANSPORTE,CARGA,Credito,NO,14/05/2025,"$1,000,000.00",14/05/2025,"$750,000.00",Abastecedora,30,%0,Activo,Abastecedora,Tijuana, DIESEL AUTOMOTRIZ PETROIL," VIA RAPIDA PONIENTE #15035 RIO TIJUANA 3RA ETAPA C.P. 22226 Tijuana, Baja California, México","ABACOM - Mexicali - LUIS XAVIER HERNANDEZ PACHECO, ABACOM - Tijuana - LUIS XAVIER HERNANDEZ PACHECO, ABACOM - La Paz - GILBERTO VALDEZ ROCHIN","6631641119,",,,,undefined,,,,,,,undefined,undefined,,,
8091,SIGERSA INNOVACIONES,SIN120726TV6,,GasPetroil,19/03/2026,ENERGETICO,GAS LP,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,EMPALME SONORA GAS LP,," EL SAUS #7 EL DEPOSITO C.P. 42780 Tlahuelilpan, Hidalgo, México",PETROSMART - EMPALME SONORA GAS LP - AMADO SABAS GUZMAN REYNAUD,"9211481144,",,,,undefined,,,,,,,undefined,undefined,,,
6939,SILVER ENERGETICOS,SEN180816FN9,,Distribuidora,12/04/2025,ENERGETICO,COMERCIALIZADORES,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Guadalajara,," GUADALAJARA A TEPIC #5040 SAN JUAN DE OCOTAN C.P. 45019 Zapopan, Jalisco, México",ABACOM - Guadalajara - AMADO SABAS GUZMAN REYNAUD,"3331571331,",,,,undefined,,,,,,,undefined,undefined,,,
